accident_id,date,time,weekday,city,area_type,vehicle_type,road_condition,light_condition,vehicles_involved,severity,latitude,longitude
1327,2024-06-14,11:36,Friday,Chennai,Highway,Car,Wet,Day,1,Serious,13.095647,80.307633
1328,2024-01-05,05:26,Friday,Chennai,Rural,Truck,Damaged,Night,1,Serious,13.051411,80.2565
1329,2024-03-24,14:34,Sunday,Mumbai,Urban,Bus,Damaged,Day,4,Minor,19.085357,72.89715
1330,2024-07-23,15:53,Tuesday,Mumbai,Rural,Truck,Damaged,Day,3,Minor,19.074256,72.867815
1331,2024-01-21,07:48,Sunday,Bangalore,Rural,Bus,Wet,Day,4,Minor,12.980908,77.561003
1332,2024-03-26,09:56,Tuesday,Mumbai,Highway,Bike,Dry,Day,3,Serious,19.104857,72.83308
1333,2024-02-16,09:50,Friday,Mumbai,Rural,Bus,Wet,Day,2,Minor,19.072059,72.893561
1334,2024-04-12,05:19,Friday,Delhi,Urban,Bike,Dry,Night,2,Serious,28.697755,77.124913
1335,2024-03-19,21:35,Tuesday,Delhi,Urban,Bus,Dry,Night,3,Minor,28.664091,77.107483
1336,2024-07-20,22:13,Saturday,Chennai,Highway,Bus,Wet,Night,2,Fatal,13.109006,80.230282
1337,2024-03-06,10:48,Wednesday,Mumbai,Rural,Truck,Wet,Day,4,Serious,19.085694,72.881112
1338,2024-06-26,15:42,Wednesday,Bangalore,Urban,Bike,Dry,Day,3,Minor,12.957828,77.594746
1339,2024-01-01,19:38,Monday,Chennai,Urban,Bike,Dry,Night,4,Serious,13.051497,80.241823
1340,2024-08-10,02:21,Saturday,Chennai,Highway,Bike,Wet,Night,2,Fatal,13.061196,80.259382
1341,2024-09-03,01:16,Tuesday,Chennai,Urban,Bike,Wet,Night,1,Fatal,13.079192,80.228964
1342,2024-12-17,23:06,Tuesday,Chennai,Urban,Bike,Wet,Night,2,Fatal,13.090168,80.259099
1343,2024-08-20,00:31,Tuesday,Chennai,Rural,Car,Wet,Night,4,Serious,13.058565,80.284112
1344,2024-11-05,14:32,Tuesday,Delhi,Rural,Truck,Damaged,Day,3,Minor,28.665267,77.070384
1345,2024-08-05,17:48,Monday,Chennai,Highway,Car,Dry,Day,1,Minor,13.066412,80.314118
1346,2024-10-29,08:12,Tuesday,Chennai,Rural,Car,Wet,Day,3,Minor,13.036684,80.30749
1347,2024-08-23,11:03,Friday,Delhi,Rural,Bus,Wet,Day,3,Minor,28.730783,77.054853
1348,2024-05-16,05:18,Thursday,Delhi,Rural,Car,Wet,Night,3,Serious,28.683868,77.056062
1349,2024-02-27,11:46,Tuesday,Bangalore,Highway,Bus,Dry,Day,2,Minor,12.930005,77.554057
1350,2024-03-15,20:31,Friday,Chennai,Rural,Truck,Wet,Night,2,Fatal,13.124578,80.311058
1351,2024-09-25,18:29,Wednesday,Bangalore,Urban,Truck,Wet,Day,1,Serious,12.936275,77.642284
1352,2024-11-22,03:24,Friday,Bangalore,Rural,Truck,Wet,Night,4,Fatal,12.923838,77.639636
1353,2024-05-11,23:41,Saturday,Bangalore,Rural,Car,Dry,Night,3,Minor,13.021092,77.606158
1354,2024-10-03,07:44,Thursday,Bangalore,Rural,Bus,Dry,Day,4,Minor,12.949079,77.613486
1355,2024-04-05,08:32,Friday,Bangalore,Highway,Bus,Dry,Day,3,Minor,12.948868,77.585318
1356,2024-01-10,13:42,Wednesday,Mumbai,Rural,Truck,Wet,Day,3,Serious,19.035715,72.850182
1357,2024-12-29,10:14,Sunday,Bangalore,Highway,Truck,Damaged,Day,4,Serious,12.980391,77.608077
1358,2024-06-17,17:24,Monday,Chennai,Highway,Car,Wet,Day,3,Serious,13.064664,80.302963
1359,2024-03-18,14:54,Monday,Chennai,Urban,Bike,Damaged,Day,4,Minor,13.058269,80.223927
1360,2024-10-19,02:40,Saturday,Chennai,Highway,Truck,Dry,Night,2,Fatal,13.107501,80.273659
1361,2024-06-04,09:48,Tuesday,Delhi,Rural,Bus,Dry,Day,2,Minor,28.716586,77.069173
1362,2024-06-29,18:27,Saturday,Chennai,Urban,Truck,Damaged,Day,4,Minor,13.131668,80.258228
1363,2024-10-02,04:24,Wednesday,Bangalore,Urban,Bus,Dry,Night,2,Minor,13.020813,77.601675
1364,2024-04-01,05:49,Monday,Chennai,Highway,Bus,Wet,Night,2,Fatal,13.074518,80.280625
1365,2024-06-12,11:40,Wednesday,Bangalore,Highway,Truck,Damaged,Day,4,Serious,12.94411,77.584997
1366,2024-08-25,09:52,Sunday,Chennai,Urban,Bike,Wet,Day,3,Serious,13.033034,80.303687
1367,2024-08-25,20:11,Sunday,Bangalore,Rural,Bus,Wet,Night,4,Serious,12.940487,77.547504
1368,2024-04-24,04:39,Wednesday,Bangalore,Highway,Bus,Dry,Night,3,Serious,12.982581,77.561246
1369,2024-11-16,15:43,Saturday,Bangalore,Rural,Car,Damaged,Day,4,Minor,12.976806,77.630944
1370,2024-03-23,14:23,Saturday,Mumbai,Urban,Bus,Damaged,Day,2,Minor,19.058272,72.856998
1371,2024-01-16,06:36,Tuesday,Chennai,Rural,Bike,Damaged,Day,4,Minor,13.131671,80.300375
1372,2024-08-24,16:41,Saturday,Bangalore,Highway,Truck,Dry,Day,2,Serious,12.967821,77.640847
1373,2024-01-04,23:02,Thursday,Chennai,Highway,Bus,Wet,Night,1,Fatal,13.111004,80.316457
1374,2024-10-02,03:45,Wednesday,Bangalore,Rural,Bus,Damaged,Night,1,Serious,12.950896,77.58444
1375,2024-01-21,11:25,Sunday,Chennai,Rural,Car,Dry,Day,2,Minor,13.117407,80.296494
1376,2024-10-23,03:46,Wednesday,Mumbai,Rural,Bus,Damaged,Night,3,Serious,19.040195,72.852007
1377,2024-09-04,06:16,Wednesday,Bangalore,Rural,Car,Wet,Day,4,Minor,12.99685,77.620298
1378,2024-06-24,09:44,Monday,Chennai,Rural,Bus,Damaged,Day,3,Minor,13.089523,80.280143
1379,2024-03-12,04:33,Tuesday,Delhi,Urban,Bike,Wet,Night,3,Fatal,28.72548,77.083166
1380,2024-03-22,18:40,Friday,Delhi,Rural,Bus,Damaged,Day,3,Minor,28.669544,77.13302
1381,2024-03-06,04:38,Wednesday,Delhi,Rural,Truck,Damaged,Night,2,Serious,28.6569,77.073666
1382,2024-06-04,04:37,Tuesday,Bangalore,Rural,Truck,Damaged,Night,4,Serious,12.969297,77.6346
1383,2024-06-25,20:09,Tuesday,Delhi,Highway,Truck,Wet,Night,4,Fatal,28.718938,77.139578
1384,2024-09-03,05:30,Tuesday,Chennai,Urban,Car,Wet,Night,2,Serious,13.063631,80.243131
1385,2024-05-22,19:49,Wednesday,Bangalore,Highway,Bike,Wet,Night,4,Fatal,12.967532,77.63587
1386,2024-01-07,23:54,Sunday,Mumbai,Highway,Bike,Wet,Night,1,Fatal,19.065849,72.837584
1387,2024-06-17,16:04,Monday,Delhi,Highway,Car,Dry,Day,4,Minor,28.71077,77.077297
1388,2024-05-11,23:11,Saturday,Mumbai,Urban,Bus,Dry,Night,1,Minor,19.123938,72.854276
1389,2024-05-22,02:47,Wednesday,Mumbai,Highway,Car,Dry,Night,3,Serious,19.032087,72.850459
1390,2024-10-26,18:30,Saturday,Chennai,Urban,Car,Wet,Day,1,Minor,13.052343,80.232341
1391,2024-02-12,15:12,Monday,Bangalore,Highway,Bike,Damaged,Day,4,Serious,12.951596,77.54556
1392,2024-08-08,03:46,Thursday,Chennai,Highway,Bike,Damaged,Night,4,Fatal,13.131924,80.245875
1393,2024-07-27,19:17,Saturday,Chennai,Highway,Bike,Wet,Night,4,Fatal,13.08412,80.315844
1394,2024-06-02,08:55,Sunday,Mumbai,Rural,Truck,Damaged,Day,3,Minor,19.088592,72.838847
1395,2024-04-03,15:00,Wednesday,Delhi,Highway,Bus,Wet,Day,2,Serious,28.67198,77.128544
1396,2024-12-10,09:06,Tuesday,Chennai,Rural,Bike,Dry,Day,1,Minor,13.108985,80.242022
1397,2024-09-13,09:20,Friday,Chennai,Urban,Truck,Damaged,Day,2,Minor,13.089801,80.23616
1398,2024-03-21,06:49,Thursday,Chennai,Urban,Bike,Damaged,Day,2,Minor,13.065268,80.272347
1399,2024-08-30,20:38,Friday,Chennai,Highway,Truck,Dry,Night,3,Fatal,13.079898,80.306324
1400,2024-06-04,11:09,Tuesday,Delhi,Rural,Truck,Damaged,Day,3,Minor,28.699071,77.09503
1401,2024-07-20,13:00,Saturday,Chennai,Urban,Bus,Wet,Day,2,Minor,13.130199,80.297405
1402,2024-01-10,22:12,Wednesday,Mumbai,Highway,Truck,Wet,Night,3,Fatal,19.028368,72.87045
1403,2024-07-14,10:35,Sunday,Mumbai,Urban,Bus,Wet,Day,1,Minor,19.033443,72.843742
1404,2024-09-02,23:37,Monday,Chennai,Urban,Bus,Damaged,Night,4,Serious,13.057685,80.319393
1405,2024-10-27,12:03,Sunday,Bangalore,Urban,Truck,Wet,Day,3,Serious,12.965412,77.573024
1406,2024-08-29,04:56,Thursday,Bangalore,Rural,Bus,Dry,Night,2,Minor,12.980581,77.602009
1407,2024-10-14,02:28,Monday,Mumbai,Rural,Truck,Damaged,Night,3,Serious,19.094957,72.841747
1408,2024-02-04,22:45,Sunday,Delhi,Rural,Bus,Damaged,Night,2,Serious,28.672514,77.099333
1409,2024-08-23,11:21,Friday,Mumbai,Highway,Truck,Wet,Day,1,Fatal,19.040027,72.891924
1410,2024-08-06,12:51,Tuesday,Chennai,Urban,Car,Damaged,Day,3,Minor,13.03432,80.264421
1411,2024-01-17,16:55,Wednesday,Delhi,Highway,Bus,Wet,Day,3,Serious,28.717537,77.125943
1412,2024-10-16,02:35,Wednesday,Bangalore,Highway,Bike,Damaged,Night,1,Fatal,12.978993,77.591445
1413,2024-11-28,06:48,Thursday,Bangalore,Highway,Bus,Wet,Day,4,Serious,12.966729,77.632654
1414,2024-03-18,20:21,Monday,Bangalore,Urban,Truck,Wet,Night,4,Fatal,13.01054,77.584747
1415,2024-05-30,00:39,Thursday,Chennai,Urban,Car,Dry,Night,3,Minor,13.075415,80.246585
1416,2024-04-24,18:43,Wednesday,Delhi,Highway,Bus,Damaged,Day,2,Serious,28.731093,77.109944
1417,2024-06-30,22:55,Sunday,Mumbai,Urban,Bike,Dry,Night,3,Serious,19.044159,72.830322
1418,2024-11-04,01:49,Monday,Mumbai,Highway,Truck,Dry,Night,3,Fatal,19.113056,72.920547
1419,2024-12-02,06:12,Monday,Delhi,Urban,Bus,Wet,Day,2,Minor,28.74773,77.074224
1420,2024-06-30,00:08,Sunday,Chennai,Urban,Bus,Dry,Night,4,Minor,13.119453,80.306119
1421,2024-04-16,12:03,Tuesday,Chennai,Rural,Bus,Dry,Day,2,Minor,13.109798,80.279722
1422,2024-03-04,02:11,Monday,Bangalore,Urban,Bike,Dry,Night,4,Serious,12.995664,77.580439
1423,2024-06-11,13:12,Tuesday,Mumbai,Urban,Truck,Wet,Day,3,Serious,19.076874,72.92219
1424,2024-01-09,00:24,Tuesday,Chennai,Rural,Car,Wet,Night,3,Serious,13.127273,80.304353
1425,2024-08-10,20:19,Saturday,Mumbai,Highway,Car,Damaged,Night,4,Fatal,19.113594,72.829285
1426,2024-05-20,23:41,Monday,Delhi,Urban,Bike,Dry,Night,2,Serious,28.710558,77.065295
1427,2024-03-20,04:44,Wednesday,Chennai,Urban,Car,Damaged,Night,2,Serious,13.119335,80.286795
1428,2024-07-09,19:26,Tuesday,Mumbai,Rural,Bike,Dry,Night,2,Serious,19.100197,72.908732
1429,2024-04-02,11:56,Tuesday,Bangalore,Urban,Car,Wet,Day,2,Minor,12.952206,77.607131
1430,2024-05-15,19:20,Wednesday,Bangalore,Urban,Truck,Dry,Night,4,Serious,12.925022,77.631803
1431,2024-07-27,01:34,Saturday,Chennai,Highway,Bike,Dry,Night,1,Fatal,13.034194,80.310419
1432,2024-02-17,13:04,Saturday,Bangalore,Rural,Bus,Wet,Day,4,Minor,12.935041,77.604927
1433,2024-11-22,00:19,Friday,Chennai,Rural,Truck,Dry,Night,3,Serious,13.098337,80.257258
1434,2024-11-10,21:45,Sunday,Bangalore,Rural,Bus,Damaged,Night,2,Serious,12.934183,77.596073
1435,2024-03-14,07:42,Thursday,Bangalore,Highway,Car,Damaged,Day,4,Serious,12.94983,77.606101
1436,2024-05-07,07:16,Tuesday,Mumbai,Highway,Truck,Wet,Day,4,Fatal,19.092836,72.879692
1437,2024-10-22,08:48,Tuesday,Mumbai,Rural,Bus,Wet,Day,2,Minor,19.083937,72.921162
1438,2024-01-18,23:57,Thursday,Chennai,Highway,Car,Dry,Night,2,Serious,13.034132,80.284163
1439,2024-05-01,05:25,Wednesday,Delhi,Urban,Bus,Wet,Night,3,Serious,28.672875,77.139453
1440,2024-10-22,12:28,Tuesday,Mumbai,Rural,Truck,Damaged,Day,4,Minor,19.037782,72.855631
1441,2024-09-20,10:21,Friday,Mumbai,Rural,Truck,Wet,Day,4,Serious,19.092325,72.894501
1442,2024-06-24,16:16,Monday,Bangalore,Rural,Bus,Damaged,Day,1,Minor,13.018075,77.557223
1443,2024-04-26,14:53,Friday,Bangalore,Urban,Truck,Dry,Day,3,Minor,12.952303,77.588216
1444,2024-02-12,16:11,Monday,Chennai,Highway,Bike,Dry,Day,2,Serious,13.110291,80.240568
1445,2024-06-30,16:38,Sunday,Mumbai,Highway,Car,Damaged,Day,3,Serious,19.079946,72.897069
1446,2024-09-28,05:23,Saturday,Mumbai,Urban,Bike,Damaged,Night,2,Serious,19.110324,72.90281
1447,2024-03-18,17:39,Monday,Chennai,Urban,Truck,Dry,Day,4,Minor,13.06235,80.310796
1448,2024-08-03,15:29,Saturday,Delhi,Urban,Truck,Dry,Day,1,Minor,28.679233,77.108076
1449,2024-06-08,06:59,Saturday,Bangalore,Urban,Bus,Dry,Day,2,Minor,12.969693,77.560625
1450,2024-05-04,12:50,Saturday,Mumbai,Highway,Bus,Wet,Day,2,Serious,19.050857,72.862741
1451,2024-04-25,08:08,Thursday,Chennai,Urban,Bike,Dry,Day,4,Minor,13.046941,80.248247
1452,2024-06-16,00:40,Sunday,Bangalore,Highway,Truck,Damaged,Night,1,Fatal,12.998766,77.604445
1453,2024-04-28,21:28,Sunday,Delhi,Urban,Bus,Dry,Night,1,Minor,28.742123,77.127925
1454,2024-06-23,08:02,Sunday,Chennai,Rural,Car,Damaged,Day,4,Minor,13.075291,80.237546
1455,2024-12-29,22:55,Sunday,Chennai,Rural,Bike,Damaged,Night,1,Serious,13.041557,80.293876
1456,2024-11-02,11:15,Saturday,Chennai,Highway,Bus,Wet,Day,1,Serious,13.096506,80.307217
1457,2024-05-23,23:46,Thursday,Delhi,Rural,Truck,Wet,Night,3,Fatal,28.752409,77.060809
1458,2024-02-21,22:51,Wednesday,Chennai,Urban,Bus,Dry,Night,4,Minor,13.099263,80.231097
1459,2024-12-28,15:35,Saturday,Chennai,Highway,Bus,Dry,Day,1,Minor,13.091734,80.30006
1460,2024-02-20,18:06,Tuesday,Bangalore,Urban,Truck,Damaged,Day,4,Minor,13.003128,77.616429
1461,2024-01-21,11:41,Sunday,Chennai,Rural,Car,Wet,Day,4,Minor,13.099607,80.223264
1462,2024-10-17,05:01,Thursday,Delhi,Urban,Truck,Wet,Night,1,Fatal,28.727006,77.137443
1463,2024-05-09,11:52,Thursday,Delhi,Rural,Bike,Wet,Day,4,Serious,28.732471,77.084951
1464,2024-12-23,20:16,Monday,Mumbai,Urban,Truck,Damaged,Night,4,Serious,19.101332,72.905797
1465,2024-03-29,15:54,Friday,Bangalore,Rural,Truck,Damaged,Day,2,Minor,12.953253,77.575184
1466,2024-02-16,20:25,Friday,Delhi,Highway,Bus,Damaged,Night,2,Fatal,28.729756,77.072715
1467,2024-12-28,15:22,Saturday,Delhi,Rural,Truck,Dry,Day,2,Minor,28.686376,77.063648
1468,2024-10-24,09:58,Thursday,Delhi,Highway,Bike,Wet,Day,1,Fatal,28.673962,77.061554
1469,2024-11-02,21:25,Saturday,Delhi,Urban,Truck,Damaged,Night,3,Serious,28.693776,77.144626
1470,2024-02-23,23:52,Friday,Delhi,Highway,Car,Wet,Night,2,Fatal,28.698354,77.056577
1471,2024-10-07,04:42,Monday,Delhi,Urban,Bus,Dry,Night,2,Minor,28.678635,77.075083
1472,2024-11-27,06:09,Wednesday,Bangalore,Rural,Bike,Dry,Day,4,Minor,13.005393,77.586053
1473,2024-10-09,18:12,Wednesday,Chennai,Urban,Bus,Damaged,Day,4,Minor,13.107379,80.291375
1474,2024-07-05,08:27,Friday,Delhi,Rural,Bike,Wet,Day,3,Serious,28.661804,77.12182
1475,2024-06-13,22:15,Thursday,Mumbai,Urban,Bus,Damaged,Night,3,Serious,19.036481,72.910329
1476,2024-04-26,23:22,Friday,Mumbai,Rural,Truck,Damaged,Night,1,Serious,19.072024,72.871487
1477,2024-10-29,13:04,Tuesday,Mumbai,Urban,Bus,Damaged,Day,1,Minor,19.115584,72.875363
1478,2024-12-27,04:04,Friday,Delhi,Urban,Truck,Damaged,Night,3,Serious,28.748835,77.125276
1479,2024-12-31,19:31,Tuesday,Chennai,Highway,Bike,Wet,Night,2,Fatal,13.09888,80.251683
1480,2024-12-22,21:19,Sunday,Delhi,Urban,Bus,Dry,Night,3,Minor,28.740373,77.149589
1481,2024-01-28,22:48,Sunday,Delhi,Highway,Car,Dry,Night,1,Serious,28.707077,77.125538
1482,2024-04-09,07:38,Tuesday,Mumbai,Urban,Car,Damaged,Day,4,Minor,19.098867,72.860879
1483,2024-02-18,12:36,Sunday,Chennai,Rural,Bus,Damaged,Day,4,Minor,13.046551,80.25503
1484,2024-02-19,09:22,Monday,Mumbai,Highway,Bus,Wet,Day,4,Serious,19.035073,72.853751
1485,2024-04-12,07:22,Friday,Bangalore,Rural,Bus,Dry,Day,3,Minor,12.92364,77.605216
1486,2024-10-12,01:43,Saturday,Delhi,Urban,Bike,Dry,Night,1,Serious,28.654566,77.090975
1487,2024-01-15,18:36,Monday,Delhi,Urban,Bike,Dry,Day,4,Minor,28.672279,77.074337
1488,2024-06-25,03:55,Tuesday,Mumbai,Highway,Truck,Damaged,Night,2,Fatal,19.115144,72.898337
1489,2024-03-31,16:09,Sunday,Chennai,Urban,Car,Damaged,Day,1,Minor,13.11342,80.251867
1490,2024-05-29,03:22,Wednesday,Mumbai,Highway,Bike,Dry,Night,4,Fatal,19.045316,72.843225
1491,2024-11-09,10:29,Saturday,Chennai,Rural,Car,Damaged,Day,1,Minor,13.066534,80.257269
1492,2024-05-02,15:12,Thursday,Chennai,Urban,Truck,Dry,Day,4,Minor,13.113791,80.311667
1493,2024-12-28,18:06,Saturday,Bangalore,Highway,Truck,Damaged,Day,4,Serious,12.997292,77.60892
1494,2024-05-24,10:08,Friday,Chennai,Urban,Truck,Damaged,Day,4,Minor,13.073124,80.258407
1495,2024-09-08,00:31,Sunday,Bangalore,Rural,Bus,Damaged,Night,4,Serious,12.95219,77.643829
1496,2024-05-27,21:44,Monday,Bangalore,Highway,Car,Dry,Night,1,Serious,12.952312,77.603347
1497,2024-10-19,17:11,Saturday,Delhi,Highway,Car,Damaged,Day,1,Serious,28.658821,77.082795
1498,2024-04-06,11:34,Saturday,Bangalore,Highway,Bus,Damaged,Day,2,Serious,12.972475,77.612713
1499,2024-01-23,06:06,Tuesday,Chennai,Urban,Bike,Damaged,Day,3,Minor,13.039996,80.241061
1500,2024-04-15,18:40,Monday,Bangalore,Urban,Bus,Dry,Day,1,Minor,13.014031,77.545074
1501,2024-05-03,21:52,Friday,Delhi,Urban,Bus,Dry,Night,3,Minor,28.745858,77.092696
1502,2024-03-20,04:38,Wednesday,Mumbai,Highway,Truck,Wet,Night,3,Fatal,19.046488,72.915568
1503,2024-05-19,13:44,Sunday,Bangalore,Rural,Bus,Wet,Day,3,Minor,13.005863,77.56355
1504,2024-09-06,08:38,Friday,Bangalore,Highway,Bus,Dry,Day,4,Minor,12.934489,77.61355
1505,2024-02-06,20:07,Tuesday,Bangalore,Urban,Bus,Dry,Night,2,Minor,12.975294,77.561337
1506,2024-05-11,21:45,Saturday,Chennai,Rural,Truck,Wet,Night,3,Fatal,13.043549,80.23264
1507,2024-04-13,02:35,Saturday,Chennai,Urban,Bike,Damaged,Night,1,Serious,13.079596,80.231634
1508,2024-04-27,01:53,Saturday,Chennai,Urban,Car,Damaged,Night,1,Serious,13.056875,80.282232
1509,2024-08-12,23:09,Monday,Chennai,Highway,Car,Damaged,Night,2,Fatal,13.109555,80.293191
1510,2024-01-23,18:00,Tuesday,Mumbai,Rural,Truck,Dry,Day,3,Minor,19.072204,72.917856
1511,2024-01-29,12:24,Monday,Mumbai,Rural,Car,Dry,Day,2,Minor,19.088721,72.861289
1512,2024-08-12,00:55,Monday,Chennai,Urban,Bike,Damaged,Night,3,Serious,13.088385,80.235036
1513,2024-06-11,01:07,Tuesday,Bangalore,Rural,Car,Damaged,Night,2,Serious,12.994008,77.576766
1514,2024-01-20,04:57,Saturday,Bangalore,Highway,Bike,Dry,Night,4,Fatal,12.921942,77.550442
1515,2024-07-17,18:07,Wednesday,Mumbai,Highway,Car,Damaged,Day,1,Serious,19.027979,72.9101
1516,2024-08-31,18:41,Saturday,Chennai,Rural,Bus,Wet,Day,2,Minor,13.100988,80.281961
1517,2024-06-25,20:29,Tuesday,Chennai,Urban,Bus,Damaged,Night,3,Serious,13.055084,80.249386
1518,2024-03-30,12:16,Saturday,Mumbai,Rural,Car,Wet,Day,3,Minor,19.040398,72.873693
1519,2024-12-29,17:54,Sunday,Mumbai,Rural,Bike,Damaged,Day,3,Minor,19.04681,72.868279
1520,2024-08-01,14:46,Thursday,Chennai,Rural,Bus,Wet,Day,3,Minor,13.06648,80.287237
1521,2024-03-09,23:33,Saturday,Mumbai,Urban,Bike,Damaged,Night,2,Serious,19.082839,72.922501
1522,2024-12-03,19:23,Tuesday,Chennai,Highway,Bus,Wet,Night,3,Fatal,13.054051,80.234833
1523,2024-02-25,17:41,Sunday,Chennai,Rural,Bus,Dry,Day,2,Minor,13.054418,80.275869
1524,2024-03-21,21:24,Thursday,Chennai,Urban,Bus,Dry,Night,2,Minor,13.071297,80.287399
1525,2024-05-19,23:43,Sunday,Mumbai,Highway,Bus,Damaged,Night,2,Fatal,19.041068,72.859349
1526,2024-05-05,23:08,Sunday,Chennai,Rural,Car,Damaged,Night,1,Serious,13.111396,80.229275
1527,2024-01-05,01:21,Friday,Bangalore,Rural,Truck,Dry,Night,2,Serious,13.017396,77.575356
1528,2024-02-03,11:39,Saturday,Delhi,Highway,Bus,Wet,Day,3,Serious,28.72446,77.081474
1529,2024-02-21,17:10,Wednesday,Mumbai,Urban,Bus,Dry,Day,4,Minor,19.041828,72.882932
1530,2024-08-28,22:17,Wednesday,Mumbai,Urban,Bike,Wet,Night,1,Fatal,19.101567,72.84126
1531,2024-07-14,15:24,Sunday,Chennai,Urban,Car,Damaged,Day,3,Minor,13.125794,80.279189
1532,2024-04-03,14:57,Wednesday,Bangalore,Rural,Truck,Wet,Day,1,Serious,13.010249,77.551489
1533,2024-03-10,19:19,Sunday,Chennai,Urban,Car,Damaged,Night,2,Serious,13.128858,80.25277
1534,2024-12-30,02:22,Monday,Chennai,Urban,Bus,Dry,Night,3,Minor,13.117825,80.239902
1535,2024-05-23,16:57,Thursday,Bangalore,Rural,Truck,Dry,Day,1,Minor,12.986541,77.614651
1536,2024-05-14,14:27,Tuesday,Delhi,Urban,Truck,Damaged,Day,4,Minor,28.720041,77.085792
1537,2024-01-17,04:55,Wednesday,Bangalore,Highway,Car,Wet,Night,4,Fatal,12.941564,77.591612
1538,2024-07-17,01:44,Wednesday,Delhi,Highway,Bus,Wet,Night,3,Fatal,28.734415,77.137863
1539,2024-08-05,13:45,Monday,Delhi,Urban,Truck,Damaged,Day,3,Minor,28.709338,77.101383
1540,2024-05-16,02:58,Thursday,Chennai,Highway,Car,Damaged,Night,3,Fatal,13.118848,80.310282
1541,2024-01-12,04:51,Friday,Bangalore,Urban,Car,Dry,Night,3,Minor,12.928096,77.601791
1542,2024-05-01,02:55,Wednesday,Bangalore,Urban,Car,Damaged,Night,3,Serious,13.008616,77.606346
1543,2024-03-20,18:40,Wednesday,Chennai,Highway,Truck,Damaged,Day,1,Serious,13.093957,80.226317
1544,2024-03-12,06:58,Tuesday,Bangalore,Urban,Car,Damaged,Day,1,Minor,12.921984,77.623759
1545,2024-04-29,06:03,Monday,Bangalore,Rural,Truck,Damaged,Day,2,Minor,12.969204,77.56433
1546,2024-09-10,19:45,Tuesday,Mumbai,Rural,Truck,Damaged,Night,1,Serious,19.070252,72.878458
1547,2024-02-10,05:12,Saturday,Delhi,Urban,Bike,Damaged,Night,1,Serious,28.724387,77.060078
1548,2024-04-05,10:48,Friday,Mumbai,Urban,Bus,Damaged,Day,3,Minor,19.086155,72.878365
1549,2024-05-26,06:27,Sunday,Delhi,Rural,Bike,Damaged,Day,1,Minor,28.719584,77.149314
1550,2024-05-08,09:48,Wednesday,Mumbai,Urban,Car,Dry,Day,4,Minor,19.060422,72.900991
1551,2024-11-13,13:05,Wednesday,Chennai,Urban,Car,Wet,Day,3,Minor,13.102508,80.281251
1552,2024-02-03,18:16,Saturday,Delhi,Rural,Truck,Damaged,Day,4,Minor,28.691144,77.082525
1553,2024-09-07,10:34,Saturday,Mumbai,Urban,Bike,Dry,Day,3,Minor,19.066973,72.915697
1554,2024-06-15,12:29,Saturday,Chennai,Rural,Bike,Dry,Day,4,Minor,13.07466,80.223148
1555,2024-03-12,10:24,Tuesday,Mumbai,Rural,Truck,Dry,Day,4,Minor,19.105138,72.893877
1556,2024-03-29,04:37,Friday,Mumbai,Urban,Car,Dry,Night,4,Minor,19.073229,72.854789
1557,2024-04-11,00:31,Thursday,Chennai,Urban,Truck,Damaged,Night,3,Serious,13.055474,80.269353
1558,2024-09-12,13:27,Thursday,Mumbai,Rural,Car,Wet,Day,1,Minor,19.032691,72.860028
1559,2024-09-01,19:18,Sunday,Mumbai,Urban,Bus,Dry,Night,4,Minor,19.075051,72.923386
1560,2024-11-19,05:21,Tuesday,Delhi,Highway,Bus,Damaged,Night,1,Fatal,28.714012,77.105464
1561,2024-06-23,23:23,Sunday,Mumbai,Rural,Bus,Dry,Night,1,Minor,19.070708,72.8694
1562,2024-04-17,10:44,Wednesday,Mumbai,Rural,Bus,Wet,Day,3,Minor,19.083722,72.860806
1563,2024-04-09,04:20,Tuesday,Mumbai,Highway,Bike,Dry,Night,4,Fatal,19.08233,72.916756
1564,2024-06-09,16:56,Sunday,Bangalore,Rural,Bike,Damaged,Day,3,Minor,12.929731,77.593694
1565,2024-11-04,23:17,Monday,Bangalore,Rural,Bus,Dry,Night,3,Minor,12.992791,77.580978
1566,2024-01-31,15:15,Wednesday,Mumbai,Highway,Car,Wet,Day,3,Serious,19.108484,72.875955
1567,2024-03-15,08:20,Friday,Chennai,Rural,Bike,Damaged,Day,2,Minor,13.128473,80.280459
1568,2024-03-02,09:46,Saturday,Bangalore,Highway,Bike,Damaged,Day,3,Serious,12.946423,77.582201
1569,2024-12-24,00:19,Tuesday,Delhi,Urban,Bike,Wet,Night,1,Fatal,28.656982,77.116899
1570,2024-08-03,02:23,Saturday,Chennai,Urban,Bus,Damaged,Night,4,Serious,13.088226,80.280085
1571,2024-06-09,03:59,Sunday,Delhi,Rural,Truck,Dry,Night,4,Serious,28.682576,77.111148
1572,2024-06-14,00:07,Friday,Bangalore,Rural,Bus,Wet,Night,2,Serious,12.953127,77.61665
1573,2024-10-08,00:40,Tuesday,Chennai,Highway,Truck,Wet,Night,2,Fatal,13.065361,80.304307
1574,2024-01-18,20:18,Thursday,Delhi,Highway,Car,Damaged,Night,1,Fatal,28.726378,77.123866
1575,2024-09-11,02:59,Wednesday,Bangalore,Urban,Bike,Dry,Night,2,Serious,13.015612,77.568101
