accident_id,date,time,city,area_type,vehicle_type,road_condition,light_condition,vehicles_involved,severity,latitude,longitude
1282,2024-02-27,18:28,Delhi,Rural,Bike,Dry,Day,4,Minor,28.750555,77.134977
1283,2024-01-29,22:11,Chennai,Urban,Bike,Dry,Night,1,Serious,13.086911,80.306356
1284,2024-12-07,16:19,Mumbai,Urban,Bus,Wet,Day,4,Minor,19.120246,72.860049
1285,2024-01-12,03:28,Mumbai,Urban,Car,Damaged,Night,3,Serious,19.061353,72.901944
1286,2024-02-10,19:54,Mumbai,Rural,Bus,Wet,Night,2,Serious,19.117932,72.842194
1287,2024-06-14,05:39,Delhi,Rural,Truck,Dry,Night,4,Minor,28.699801,77.145408
1288,2024-11-14,11:23,Chennai,Urban,Truck,Wet,Day,1,Minor,13.086027,80.248564
1289,2024-03-31,16:16,Bangalore,Urban,Bus,Dry,Day,4,Minor,12.987544,77.593278
1290,2024-08-09,07:30,Mumbai,Highway,Bus,Wet,Day,4,Serious,19.112297,72.855901
1291,2024-04-27,05:23,Chennai,Urban,Bike,Damaged,Night,4,Serious,13.045817,80.293657
1292,2024-01-03,00:54,Mumbai,Highway,Car,Wet,Night,3,Fatal,19.05273,72.856704
1293,2024-01-10,01:22,Mumbai,Urban,Bus,Damaged,Night,2,Serious,19.059003,72.873082
1294,2024-09-28,18:51,Mumbai,Rural,Bus,Wet,Day,3,Minor,19.075211,72.900378
1295,2024-06-12,12:34,Chennai,Highway,Bike,Dry,Day,3,Serious,13.039589,80.289568
1296,2024-06-17,16:17,Mumbai,Urban,Car,Damaged,Day,3,Minor,19.073589,72.926565
1297,2024-09-30,00:47,Delhi,Highway,Car,Damaged,Night,2,Fatal,28.698299,77.107976
1298,2024-06-14,23:11,Bangalore,Rural,Bus,Wet,Night,1,Serious,13.003237,77.617868
1299,2024-12-31,05:40,Chennai,Rural,Bike,Dry,Night,4,Serious,13.062047,80.298906
1300,2024-06-16,07:32,Chennai,Highway,Bus,Dry,Day,2,Minor,13.072376,80.237968
1301,2024-03-09,20:52,Chennai,Rural,Bus,Dry,Night,3,Minor,13.097625,80.265066
1302,2024-10-11,22:01,Bangalore,Urban,Truck,Dry,Night,3,Minor,12.935692,77.573876
1303,2024-04-03,03:22,Chennai,Rural,Bike,Wet,Night,3,Fatal,13.092201,80.248918
1304,2024-07-03,08:52,Chennai,Urban,Bus,Dry,Day,3,Minor,13.051022,80.266793
1305,2024-10-31,18:55,Chennai,Urban,Truck,Wet,Day,3,Minor,13.036097,80.307555
1306,2024-05-11,03:26,Delhi,Urban,Truck,Wet,Night,1,Serious,28.715834,77.147458
1307,2024-08-27,14:46,Delhi,Urban,Bus,Wet,Day,2,Minor,28.668889,77.096822
1308,2024-11-08,21:47,Mumbai,Highway,Truck,Damaged,Night,4,Fatal,19.093348,72.902285
1309,2024-09-02,05:04,Delhi,Rural,Bike,Dry,Night,1,Serious,28.732275,77.066747
1310,2024-06-17,06:08,Bangalore,Highway,Bus,Damaged,Day,3,Serious,12.970571,77.586666
1311,2024-02-17,00:58,Bangalore,Rural,Bus,Wet,Night,2,Serious,13.011903,77.573272
1312,2024-12-29,04:11,Bangalore,Highway,Car,Damaged,Night,2,Fatal,13.008687,77.589738
1313,2024-07-12,02:57,Delhi,Urban,Bus,Wet,Night,2,Serious,28.658756,77.081287
1314,2024-09-09,03:32,Chennai,Highway,Truck,Damaged,Night,3,Fatal,13.091872,80.229917
1315,2024-12-12,14:06,Bangalore,Urban,Car,Damaged,Day,4,Minor,13.000651,77.60734
1316,2024-03-03,11:32,Mumbai,Highway,Truck,Dry,Day,3,Minor,19.073618,72.909093
1317,2024-06-28,20:35,Delhi,Urban,Bus,Wet,Night,1,Serious,28.731376,77.11967
1318,2024-01-28,08:58,Chennai,Urban,Car,Damaged,Day,1,Minor,13.107079,80.22336
1319,2024-11-23,04:36,Delhi,Highway,Bus,Dry,Night,1,Serious,28.729041,77.144886
1320,2024-10-12,04:33,Bangalore,Highway,Bike,Damaged,Night,3,Fatal,12.988346,77.606743
1321,2024-11-21,10:16,Chennai,Urban,Bus,Wet,Day,4,Minor,13.131719,80.274409
1322,2024-02-04,11:13,Delhi,Urban,Bike,Dry,Day,3,Minor,28.747257,77.11928
1323,2024-10-22,12:49,Chennai,Rural,Bike,Wet,Day,1,Serious,13.083916,80.223708
1324,2024-06-18,08:03,Delhi,Highway,Bike,Dry,Day,4,Serious,28.691694,77.070039
1325,2024-08-07,07:24,Mumbai,Highway,Truck,Damaged,Day,1,Serious,19.097009,72.906909
1326,2024-01-11,20:01,Bangalore,Rural,Car,Damaged,Night,3,Serious,12.951006,77.549132
1327,2024-05-01,03:53,Chennai,Rural,Bus,Dry,Night,3,Minor,13.0681,80.265055
1328,2024-06-21,07:25,Bangalore,Urban,Truck,Dry,Day,1,Minor,12.992681,77.570223
1329,2024-08-17,08:25,Chennai,Highway,Bus,Wet,Day,2,Serious,13.05694,80.231053
1330,2024-04-02,22:44,Mumbai,Rural,Bus,Wet,Night,2,Serious,19.065597,72.852236
1331,2024-08-04,14:29,Bangalore,Highway,Bus,Dry,Day,3,Minor,12.987258,77.608951
1332,2024-09-02,10:25,Bangalore,Urban,Bus,Damaged,Day,2,Minor,12.945563,77.635862
1333,2024-09-17,05:49,Chennai,Urban,Car,Dry,Night,4,Minor,13.118255,80.283345
1334,2024-12-25,08:54,Mumbai,Urban,Bike,Dry,Day,3,Minor,19.045754,72.872889
1335,2024-01-22,17:36,Mumbai,Highway,Bus,Wet,Day,4,Serious,19.074637,72.907228
1336,2024-04-30,20:49,Bangalore,Highway,Car,Wet,Night,3,Fatal,12.937037,77.634814
1337,2024-07-25,09:55,Chennai,Urban,Bus,Dry,Day,4,Minor,13.117956,80.229072
1338,2024-04-01,06:56,Chennai,Urban,Car,Wet,Day,4,Minor,13.072595,80.238819
1339,2024-04-11,20:03,Bangalore,Urban,Car,Wet,Night,2,Serious,13.003142,77.628306
1340,2024-04-05,22:03,Mumbai,Urban,Bike,Dry,Night,4,Serious,19.054503,72.890297
1341,2024-08-23,17:19,Mumbai,Rural,Bike,Dry,Day,4,Minor,19.093807,72.863894
1342,2024-03-05,01:41,Bangalore,Urban,Bike,Dry,Night,2,Serious,12.999325,77.60132
1343,2024-09-06,18:00,Bangalore,Highway,Bike,Dry,Day,4,Serious,12.933808,77.562766
1344,2024-07-10,13:51,Mumbai,Urban,Car,Dry,Day,4,Minor,19.047812,72.851486
1345,2024-09-19,19:40,Mumbai,Rural,Bike,Wet,Night,4,Fatal,19.097172,72.885822
1346,2024-12-25,00:09,Bangalore,Highway,Truck,Dry,Night,3,Serious,12.997674,77.567967
1347,2024-12-25,06:48,Delhi,Highway,Truck,Wet,Day,4,Serious,28.706743,77.139084
1348,2024-01-08,06:41,Delhi,Rural,Bus,Damaged,Day,4,Minor,28.693241,77.058641
1349,2024-07-20,06:44,Delhi,Highway,Truck,Damaged,Day,2,Serious,28.716065,77.091592
1350,2024-03-23,15:14,Mumbai,Rural,Truck,Wet,Day,1,Minor,19.086719,72.88642
1351,2024-06-30,06:35,Chennai,Rural,Bus,Wet,Day,3,Minor,13.109821,80.280804
1352,2024-05-15,17:25,Delhi,Rural,Bike,Dry,Day,1,Minor,28.697604,77.11108
1353,2024-09-13,19:56,Mumbai,Urban,Car,Dry,Night,2,Minor,19.102056,72.924154
1354,2024-05-01,13:18,Delhi,Urban,Bus,Dry,Day,1,Minor,28.67295,77.147496
1355,2024-05-26,15:37,Delhi,Highway,Bike,Dry,Day,4,Serious,28.700869,77.100988
1356,2024-03-13,11:25,Chennai,Rural,Bus,Damaged,Day,1,Minor,13.08821,80.259642
1357,2024-01-06,23:52,Delhi,Highway,Truck,Damaged,Night,2,Fatal,28.669835,77.120377
1358,2024-07-10,04:36,Mumbai,Highway,Car,Dry,Night,2,Serious,19.049798,72.853027
1359,2024-08-17,21:02,Chennai,Rural,Bike,Dry,Night,1,Serious,13.126706,80.269924
1360,2024-01-03,15:31,Chennai,Highway,Bus,Damaged,Day,4,Serious,13.045022,80.249522
1361,2024-03-09,13:27,Mumbai,Highway,Bus,Damaged,Day,2,Serious,19.081714,72.828708
1362,2024-11-15,19:52,Bangalore,Urban,Bike,Wet,Night,2,Fatal,13.005854,77.617907
1363,2024-04-01,03:42,Bangalore,Highway,Bus,Damaged,Night,4,Fatal,12.977219,77.587118
1364,2024-05-16,17:31,Delhi,Highway,Car,Wet,Day,3,Serious,28.7075,77.108961
1365,2024-05-06,02:13,Chennai,Highway,Bike,Damaged,Night,3,Fatal,13.065491,80.3082
1366,2024-08-17,12:00,Chennai,Highway,Bus,Dry,Day,2,Minor,13.108626,80.258896
1367,2024-12-13,22:03,Bangalore,Rural,Bike,Damaged,Night,2,Serious,13.007845,77.56815
1368,2024-03-16,01:28,Chennai,Rural,Bus,Dry,Night,1,Minor,13.048068,80.243078
1369,2024-06-15,01:39,Chennai,Rural,Car,Wet,Night,1,Serious,13.101425,80.318898
1370,2024-12-29,11:36,Bangalore,Urban,Bike,Damaged,Day,1,Minor,12.983569,77.583136
1371,2024-02-11,06:31,Delhi,Urban,Bike,Damaged,Day,3,Minor,28.702899,77.052533
1372,2024-09-29,05:16,Delhi,Rural,Truck,Dry,Night,1,Minor,28.744548,77.062658
1373,2024-03-11,09:48,Bangalore,Rural,Truck,Damaged,Day,2,Minor,12.928566,77.602088
1374,2024-11-28,09:22,Mumbai,Rural,Car,Wet,Day,1,Minor,19.102325,72.858363
1375,2024-07-11,20:05,Delhi,Rural,Bus,Damaged,Night,2,Serious,28.708769,77.120317
1376,2024-06-21,22:15,Chennai,Rural,Bike,Wet,Night,2,Fatal,13.090285,80.285117
1377,2024-06-07,05:16,Bangalore,Highway,Bike,Damaged,Night,4,Fatal,12.976985,77.5933
1378,2024-02-23,14:34,Mumbai,Highway,Bike,Damaged,Day,4,Serious,19.079491,72.836513
1379,2024-11-01,03:45,Delhi,Urban,Truck,Damaged,Night,4,Serious,28.670038,77.059688
1380,2024-12-05,22:24,Chennai,Urban,Bus,Damaged,Night,4,Serious,13.108255,80.31478
1381,2024-08-07,00:01,Chennai,Urban,Bike,Wet,Night,4,Fatal,13.090211,80.262826
1382,2024-08-11,19:47,Chennai,Rural,Truck,Damaged,Night,2,Serious,13.075552,80.250949
1383,2024-03-13,06:41,Delhi,Urban,Car,Dry,Day,3,Minor,28.663637,77.093115
1384,2024-04-06,14:35,Bangalore,Highway,Bike,Damaged,Day,3,Serious,12.966785,77.617717
1385,2024-10-28,02:22,Delhi,Highway,Bus,Wet,Night,2,Fatal,28.712382,77.141949
1386,2024-04-20,06:22,Bangalore,Highway,Car,Wet,Day,4,Serious,12.948085,77.615071
1387,2024-11-21,14:32,Mumbai,Urban,Car,Damaged,Day,4,Minor,19.035438,72.902064
1388,2024-03-25,15:55,Bangalore,Highway,Truck,Damaged,Day,4,Serious,12.98586,77.556221
1389,2024-09-16,07:56,Chennai,Highway,Truck,Dry,Day,1,Minor,13.069307,80.239828
1390,2024-10-19,17:07,Mumbai,Rural,Bike,Dry,Day,2,Minor,19.096292,72.908162
1391,2024-01-29,23:41,Delhi,Urban,Car,Damaged,Night,4,Serious,28.711363,77.120067
1392,2024-02-25,05:25,Mumbai,Highway,Car,Wet,Night,2,Fatal,19.082275,72.923065
1393,2024-07-28,02:41,Mumbai,Rural,Car,Damaged,Night,1,Serious,19.117464,72.888695
1394,2024-03-18,17:22,Chennai,Urban,Bus,Wet,Day,2,Minor,13.072441,80.257711
1395,2024-01-11,16:27,Delhi,Highway,Car,Dry,Day,2,Minor,28.749118,77.111578
1396,2024-02-14,11:24,Bangalore,Rural,Bus,Damaged,Day,2,Minor,12.921606,77.626835
1397,2024-01-15,18:54,Delhi,Rural,Car,Damaged,Day,4,Minor,28.68067,77.11997
1398,2024-10-11,04:45,Chennai,Rural,Bike,Wet,Night,3,Fatal,13.081505,80.269461
1399,2024-05-09,15:45,Chennai,Rural,Bike,Dry,Day,2,Minor,13.059576,80.26432
1400,2024-09-26,07:15,Bangalore,Highway,Bus,Wet,Day,3,Serious,12.988054,77.594466
1401,2024-12-19,13:49,Delhi,Urban,Truck,Dry,Day,4,Minor,28.729712,77.080722
1402,2024-07-09,04:21,Chennai,Rural,Bus,Damaged,Night,1,Serious,13.061881,80.228689
1403,2024-07-02,15:18,Delhi,Highway,Bike,Dry,Day,4,Serious,28.726907,77.061289
1404,2024-03-15,10:58,Bangalore,Highway,Car,Dry,Day,4,Minor,12.955074,77.602285
1405,2024-04-30,09:39,Delhi,Urban,Bus,Wet,Day,3,Minor,28.674143,77.147014
1406,2024-11-18,21:08,Bangalore,Rural,Bike,Dry,Night,1,Serious,12.977219,77.571821
1407,2024-01-11,19:33,Mumbai,Rural,Bus,Dry,Night,2,Minor,19.124705,72.915128
1408,2024-05-08,06:59,Chennai,Rural,Bike,Dry,Day,3,Minor,13.089402,80.253896
1409,2024-12-28,10:24,Bangalore,Urban,Bike,Dry,Day,1,Minor,12.961174,77.570784
1410,2024-03-10,23:50,Mumbai,Rural,Bike,Wet,Night,2,Fatal,19.041598,72.865685
1411,2024-04-20,12:41,Bangalore,Rural,Car,Wet,Day,1,Minor,12.980727,77.630566
1412,2024-01-19,18:22,Chennai,Rural,Car,Damaged,Day,3,Minor,13.110821,80.316255
1413,2024-04-28,11:40,Chennai,Urban,Car,Wet,Day,1,Minor,13.088346,80.302189
1414,2024-10-25,04:20,Mumbai,Highway,Car,Damaged,Night,2,Fatal,19.076852,72.841457
1415,2024-05-08,00:57,Mumbai,Highway,Bike,Damaged,Night,4,Fatal,19.122286,72.884996
1416,2024-10-07,14:54,Delhi,Highway,Bus,Damaged,Day,4,Serious,28.688797,77.079887
1417,2024-10-28,01:11,Delhi,Highway,Bike,Damaged,Night,1,Fatal,28.684911,77.053117
1418,2024-03-30,08:40,Delhi,Rural,Bike,Dry,Day,1,Minor,28.662654,77.145098
1419,2024-06-12,22:11,Mumbai,Highway,Bike,Damaged,Night,2,Fatal,19.044426,72.843729
1420,2024-12-29,17:43,Bangalore,Rural,Car,Damaged,Day,3,Minor,13.014468,77.577694
1421,2024-08-02,09:40,Bangalore,Rural,Bus,Damaged,Day,1,Minor,12.96475,77.601376
1422,2024-01-02,16:37,Chennai,Urban,Bike,Dry,Day,4,Minor,13.083902,80.293704
1423,2024-02-17,07:27,Chennai,Rural,Car,Damaged,Day,2,Minor,13.081652,80.222568
1424,2024-04-09,13:28,Delhi,Urban,Bus,Damaged,Day,2,Minor,28.698686,77.057547
1425,2024-12-27,18:26,Delhi,Highway,Car,Damaged,Day,4,Serious,28.692341,77.107128
1426,2024-08-21,08:53,Bangalore,Urban,Bus,Dry,Day,2,Minor,13.010912,77.634446
1427,2024-06-26,14:36,Mumbai,Highway,Bus,Damaged,Day,4,Serious,19.085723,72.920061
1428,2024-02-21,21:09,Bangalore,Urban,Bus,Wet,Night,3,Serious,13.017088,77.55563
1429,2024-05-22,04:17,Bangalore,Rural,Bike,Wet,Night,3,Fatal,12.998266,77.577158
1430,2024-03-01,16:15,Chennai,Highway,Truck,Damaged,Day,3,Serious,13.04816,80.280547
1431,2024-07-10,08:05,Mumbai,Urban,Truck,Damaged,Day,1,Minor,19.054151,72.877247
1432,2024-03-18,07:40,Bangalore,Urban,Truck,Damaged,Day,4,Minor,13.009841,77.611265
1433,2024-07-09,11:29,Mumbai,Urban,Bike,Damaged,Day,1,Minor,19.041594,72.839268
1434,2024-07-24,19:59,Chennai,Highway,Car,Dry,Night,1,Serious,13.067599,80.240066
1435,2024-04-15,18:24,Chennai,Rural,Car,Dry,Day,2,Minor,13.087848,80.286016
1436,2024-04-06,08:08,Mumbai,Urban,Car,Wet,Day,2,Minor,19.0973,72.884777
1437,2024-01-11,14:48,Mumbai,Highway,Bike,Damaged,Day,1,Serious,19.113479,72.915546
1438,2024-05-05,02:46,Bangalore,Highway,Bike,Dry,Night,1,Fatal,13.011476,77.603785
1439,2024-04-13,17:56,Delhi,Highway,Truck,Dry,Day,4,Minor,28.717545,77.076855
1440,2024-09-08,08:55,Delhi,Urban,Truck,Damaged,Day,2,Minor,28.665402,77.135865
1441,2024-06-21,13:17,Bangalore,Urban,Truck,Wet,Day,3,Minor,12.986266,77.626449
1442,2024-02-16,23:51,Mumbai,Urban,Car,Wet,Night,3,Serious,19.075727,72.881134
1443,2024-11-18,22:19,Bangalore,Urban,Truck,Damaged,Night,4,Serious,12.976209,77.605716
1444,2024-02-20,21:58,Chennai,Urban,Bike,Wet,Night,4,Fatal,13.057429,80.298792
1445,2024-03-16,20:41,Mumbai,Rural,Bike,Wet,Night,2,Fatal,19.081884,72.901804
1446,2024-01-14,00:25,Chennai,Rural,Car,Dry,Night,4,Minor,13.10668,80.295877
1447,2024-05-13,01:32,Chennai,Rural,Bus,Damaged,Night,1,Serious,13.130844,80.315171
1448,2024-05-23,23:36,Mumbai,Rural,Bus,Damaged,Night,3,Serious,19.040271,72.888226
1449,2024-02-23,19:24,Delhi,Highway,Bike,Wet,Night,3,Fatal,28.719015,77.115659
1450,2024-04-10,06:25,Chennai,Highway,Truck,Wet,Day,3,Serious,13.047334,80.310745
1451,2024-08-18,11:56,Mumbai,Rural,Bike,Damaged,Day,4,Minor,19.11821,72.918939
1452,2024-10-10,18:04,Bangalore,Highway,Bike,Damaged,Day,2,Serious,12.993833,77.552294
1453,2024-06-01,20:18,Chennai,Rural,Bus,Damaged,Night,2,Serious,13.058683,80.300519
1454,2024-01-16,05:24,Bangalore,Rural,Car,Damaged,Night,2,Serious,12.949886,77.595399
1455,2024-11-20,04:08,Mumbai,Highway,Car,Damaged,Night,3,Fatal,19.056755,72.914267
1456,2024-03-03,00:55,Mumbai,Urban,Bus,Damaged,Night,4,Serious,19.049592,72.847128
1457,2024-10-28,12:38,Bangalore,Rural,Car,Dry,Day,1,Minor,12.923848,77.64338
1458,2024-05-30,12:06,Bangalore,Highway,Car,Damaged,Day,4,Serious,12.956567,77.581201
1459,2024-12-20,00:38,Bangalore,Rural,Car,Wet,Night,3,Serious,12.989131,77.615582
1460,2024-01-01,17:17,Delhi,Highway,Bus,Damaged,Day,4,Serious,28.706717,77.056556
1461,2024-05-08,00:29,Mumbai,Highway,Bike,Dry,Night,1,Fatal,19.060562,72.828888
1462,2024-11-12,09:16,Chennai,Rural,Truck,Wet,Day,3,Minor,13.107784,80.31392
1463,2024-07-04,22:09,Mumbai,Rural,Truck,Damaged,Night,3,Serious,19.099341,72.926064
1464,2024-02-22,06:12,Chennai,Rural,Bus,Wet,Day,1,Minor,13.081329,80.221197
1465,2024-08-31,17:41,Bangalore,Urban,Truck,Dry,Day,1,Minor,12.981904,77.613623
1466,2024-05-19,07:17,Bangalore,Highway,Car,Wet,Day,1,Serious,12.968263,77.629231
1467,2024-11-11,16:36,Bangalore,Highway,Bike,Damaged,Day,3,Serious,13.014494,77.548621
1468,2024-01-23,20:43,Mumbai,Urban,Bus,Wet,Night,1,Serious,19.115657,72.918696
1469,2024-07-21,20:08,Chennai,Urban,Bus,Dry,Night,2,Minor,13.056766,80.299772
1470,2024-09-17,19:58,Delhi,Rural,Truck,Damaged,Night,4,Serious,28.713677,77.107247
1471,2024-09-01,08:51,Mumbai,Rural,Bus,Damaged,Day,4,Minor,19.123254,72.842364
1472,2024-02-29,18:41,Chennai,Highway,Truck,Wet,Day,1,Serious,13.086596,80.288539
1473,2024-04-22,21:04,Chennai,Rural,Bus,Wet,Night,2,Serious,13.081879,80.284237
1474,2024-05-12,07:19,Bangalore,Highway,Bus,Damaged,Day,3,Serious,12.970908,77.58235
1475,2024-08-19,17:45,Chennai,Rural,Bike,Damaged,Day,3,Minor,13.109196,80.273445
1476,2024-03-30,15:20,Mumbai,Urban,Truck,Damaged,Day,2,Minor,19.038749,72.923435
1477,2024-08-05,00:31,Mumbai,Highway,Bus,Wet,Night,2,Fatal,19.112586,72.903634
1478,2024-08-07,02:13,Chennai,Rural,Bus,Wet,Night,3,Serious,13.112254,80.243953
1479,2024-09-25,01:58,Chennai,Urban,Bike,Damaged,Night,3,Serious,13.112788,80.27971
1480,2024-01-03,16:31,Delhi,Highway,Truck,Wet,Day,3,Serious,28.689974,77.147775
1481,2024-09-25,17:21,Mumbai,Highway,Truck,Dry,Day,3,Minor,19.117601,72.895605
1482,2024-10-09,16:48,Chennai,Highway,Car,Damaged,Day,1,Serious,13.078591,80.24807
1483,2024-09-08,07:36,Chennai,Urban,Bus,Dry,Day,2,Minor,13.068177,80.320436
1484,2024-12-20,03:02,Mumbai,Rural,Truck,Damaged,Night,1,Serious,19.123806,72.925377
1485,2024-12-23,18:48,Bangalore,Urban,Bus,Wet,Day,1,Minor,12.924551,77.621384
1486,2024-03-29,11:01,Bangalore,Rural,Bike,Dry,Day,2,Minor,12.992441,77.576175
1487,2024-10-30,14:29,Chennai,Highway,Truck,Wet,Day,4,Serious,13.046668,80.268377
1488,2024-10-23,07:49,Mumbai,Urban,Bike,Wet,Day,1,Serious,19.051087,72.832871
1489,2024-12-10,03:57,Chennai,Rural,Truck,Dry,Night,4,Minor,13.090112,80.27835
1490,2024-05-27,22:05,Bangalore,Rural,Bike,Wet,Night,2,Fatal,12.982135,77.56742
1491,2024-09-18,01:43,Chennai,Rural,Car,Wet,Night,4,Serious,13.107548,80.230065
1492,2024-07-19,05:08,Mumbai,Rural,Bike,Wet,Night,1,Fatal,19.069523,72.925139
1493,2024-01-21,10:59,Chennai,Highway,Bike,Wet,Day,3,Fatal,13.05493,80.249126
1494,2024-01-08,15:13,Delhi,Highway,Car,Wet,Day,4,Serious,28.684739,77.108021
1495,2024-05-14,11:01,Chennai,Urban,Car,Wet,Day,1,Minor,13.119545,80.247061
1496,2024-11-14,13:48,Mumbai,Highway,Truck,Dry,Day,1,Minor,19.038863,72.838506
1497,2024-06-21,08:37,Chennai,Urban,Car,Dry,Day,1,Minor,13.096774,80.250408
1498,2024-06-21,20:36,Mumbai,Urban,Car,Damaged,Night,3,Serious,19.074513,72.88462
1499,2024-11-09,07:01,Bangalore,Rural,Bike,Damaged,Day,4,Minor,12.929967,77.61171
1500,2024-08-09,17:02,Chennai,Rural,Truck,Dry,Day,3,Minor,13.043584,80.2832
1501,2024-03-30,16:27,Delhi,Highway,Car,Dry,Day,1,Minor,28.716563,77.137108
1502,2024-09-17,17:49,Bangalore,Urban,Truck,Dry,Day,3,Minor,12.962469,77.584461
1503,2024-10-16,02:56,Bangalore,Highway,Truck,Dry,Night,2,Serious,12.975639,77.619378
1504,2024-01-07,15:52,Chennai,Urban,Car,Wet,Day,3,Minor,13.076324,80.266532
1505,2024-09-15,05:50,Bangalore,Rural,Truck,Wet,Night,4,Serious,12.938568,77.615899
1506,2024-03-10,04:26,Mumbai,Urban,Car,Wet,Night,2,Serious,19.067297,72.893374
1507,2024-03-21,00:08,Chennai,Urban,Bus,Wet,Night,4,Serious,13.115255,80.222852
1508,2024-10-29,04:11,Chennai,Rural,Bike,Wet,Night,3,Fatal,13.106761,80.228422
1509,2024-11-02,05:18,Mumbai,Rural,Bike,Dry,Night,4,Serious,19.048604,72.919707
1510,2024-09-27,01:31,Delhi,Highway,Car,Damaged,Night,3,Fatal,28.68759,77.06938
1511,2024-02-08,01:26,Delhi,Highway,Bike,Dry,Night,2,Fatal,28.680982,77.106833
1512,2024-06-09,01:01,Delhi,Urban,Bike,Dry,Night,2,Serious,28.659425,77.091655
1513,2024-02-26,14:06,Delhi,Rural,Car,Dry,Day,4,Minor,28.735931,77.07553
1514,2024-12-30,16:24,Bangalore,Rural,Car,Damaged,Day,3,Minor,12.954411,77.584715
1515,2024-10-29,10:01,Delhi,Rural,Truck,Damaged,Day,3,Minor,28.744296,77.133441
1516,2024-01-30,21:02,Chennai,Rural,Bike,Dry,Night,2,Serious,13.131684,80.233946
1517,2024-03-04,21:37,Chennai,Urban,Truck,Wet,Night,4,Serious,13.101945,80.23238
1518,2024-04-25,07:34,Chennai,Highway,Bus,Wet,Day,1,Serious,13.11182,80.317887
1519,2024-11-23,06:20,Bangalore,Rural,Bus,Damaged,Day,4,Minor,12.976316,77.617475
1520,2024-04-12,06:47,Chennai,Rural,Bike,Damaged,Day,1,Minor,13.111659,80.272531
1521,2024-06-04,01:37,Chennai,Urban,Car,Dry,Night,3,Minor,13.123258,80.282091
1522,2024-07-20,06:48,Chennai,Rural,Truck,Damaged,Day,2,Minor,13.096691,80.316935
1523,2024-12-01,20:36,Delhi,Urban,Bike,Wet,Night,3,Fatal,28.685297,77.136113
1524,2024-06-15,07:09,Delhi,Urban,Truck,Dry,Day,1,Minor,28.671935,77.137667
1525,2024-12-31,11:21,Delhi,Highway,Truck,Dry,Day,4,Minor,28.741613,77.056531
1526,2024-11-15,18:51,Bangalore,Highway,Truck,Damaged,Day,2,Serious,12.939304,77.618396
1527,2024-04-28,07:31,Mumbai,Highway,Car,Wet,Day,3,Serious,19.122424,72.868274
1528,2024-07-16,04:34,Chennai,Urban,Bus,Dry,Night,4,Minor,13.048442,80.278212
1529,2024-11-15,11:12,Mumbai,Highway,Truck,Wet,Day,3,Serious,19.033567,72.912407
1530,2024-06-07,07:57,Chennai,Rural,Truck,Dry,Day,1,Minor,13.101446,80.264171
1531,2024-03-20,17:18,Mumbai,Rural,Truck,Wet,Day,2,Minor,19.087618,72.838768
1532,2024-02-23,02:59,Mumbai,Urban,Bike,Wet,Night,4,Fatal,19.116094,72.878212
1533,2024-01-20,20:14,Delhi,Highway,Bike,Wet,Night,3,Fatal,28.676549,77.073827
1534,2024-01-15,10:58,Mumbai,Urban,Truck,Damaged,Day,3,Minor,19.095548,72.897318
1535,2024-02-06,03:39,Bangalore,Rural,Truck,Damaged,Night,3,Serious,12.95237,77.561744
1536,2024-05-01,11:57,Delhi,Rural,Car,Wet,Day,1,Minor,28.724174,77.099836
1537,2024-08-26,21:17,Chennai,Urban,Car,Damaged,Night,4,Serious,13.064788,80.258443
1538,2024-10-14,12:05,Chennai,Urban,Car,Damaged,Day,2,Minor,13.059343,80.299656
1539,2024-12-02,15:09,Bangalore,Highway,Bus,Damaged,Day,2,Serious,12.98739,77.600439
1540,2024-03-24,04:14,Mumbai,Rural,Truck,Damaged,Night,4,Serious,19.029223,72.920006
1541,2024-01-29,16:50,Bangalore,Highway,Car,Damaged,Day,4,Serious,12.931535,77.554217
1542,2024-08-14,21:51,Mumbai,Urban,Bike,Damaged,Night,2,Serious,19.098571,72.913587
1543,2024-11-27,18:13,Delhi,Highway,Bus,Wet,Day,2,Serious,28.681293,77.074057
1544,2024-09-12,08:12,Chennai,Highway,Bus,Dry,Day,2,Minor,13.115764,80.22182
1545,2024-12-05,21:56,Chennai,Rural,Bike,Damaged,Night,4,Serious,13.068563,80.298913
1546,2024-05-26,17:54,Delhi,Highway,Car,Wet,Day,4,Serious,28.697168,77.125497
1547,2024-07-18,05:53,Chennai,Rural,Car,Dry,Night,2,Minor,13.10349,80.264228
1548,2024-10-28,11:48,Bangalore,Highway,Truck,Damaged,Day,1,Serious,12.953577,77.547974
1549,2024-05-23,16:20,Bangalore,Urban,Bike,Dry,Day,1,Minor,12.947584,77.567111
1550,2024-10-30,02:41,Chennai,Urban,Bike,Dry,Night,2,Serious,13.084156,80.259339
1551,2024-12-12,21:19,Delhi,Rural,Truck,Damaged,Night,4,Serious,28.697152,77.095482
1552,2024-12-24,15:24,Bangalore,Urban,Bike,Damaged,Day,1,Minor,12.992024,77.604231
1553,2024-03-23,01:48,Mumbai,Urban,Car,Dry,Night,4,Minor,19.091146,72.92666
1554,2024-09-02,15:28,Mumbai,Highway,Car,Dry,Day,2,Minor,19.103371,72.866055
1555,2024-03-25,22:58,Mumbai,Highway,Truck,Dry,Night,1,Serious,19.029974,72.853186
